anomalias_log1p,fallas_tcp_bin,anomalia_lag_1,tcp_lag_1,anomalia_lag_2,tcp_lag_2,anomalia_lag_3,tcp_lag_3,anomalia_lag_5,tcp_lag_5,anomalia_lag_10,tcp_lag_10,anomalia_lag_15,tcp_lag_15,anomalia_lag_30,tcp_lag_30,anomalia_lag_60,tcp_lag_60,anomalia_roll_3,anomalia_roll_5,anomalia_roll_10,anomalia_roll_20,tcp_roll_3,tcp_roll_5,anomalia_diff,tcp_diff
0.3311285033875518,0.0967741935483871,0.6085623253489912,0.1935483870967742,0.7102496620464908,0.3548387096774194,0.7102496620464908,0.3870967741935484,0.6853497358810366,0.22580645161290322,0.4635520350306931,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.5940934556758787,0.5383704277847254,0.6672986779167558,0.0,0.2898550724637681,0.37078651685393255,0.3517752043677118,0.5116279069767442
0.5063168820042443,0.12903225806451613,0.386065541647044,0.0967741935483871,0.6085623253489912,0.1935483870967742,0.7102496620464908,0.3548387096774194,0.08213392039835016,0.03225806451612903,0.3357193476344696,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.5371593065978962,0.6385591807334321,0.6918935048700099,0.0,0.18840579710144925,0.4044943820224719,0.6165152174930286,0.6046511627906977
0.7088744942142847,0.29032258064516125,0.5468650119197169,0.12903225806451613,0.386065541647044,0.0967741935483871,0.6085623253489912,0.1935483870967742,0.7102496620464908,0.3870967741935484,0.6575333294625679,0.29032258064516125,0.0,0.0,0.0,0.0,0.0,0.0,0.5804470713969863,0.6434176137654439,0.7006591162362374,0.0,0.23188405797101447,0.37078651685393255,0.6338663157027604,0.6976744186046512
0.3766768544308606,0.06451612903225806,0.732785773332418,0.29032258064516125,0.5468650119197169,0.12903225806451613,0.386065541647044,0.0967741935483871,0.7102496620464908,0.3548387096774194,0.7898448572417898,0.6129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.5950155285614108,0.5825415859383649,0.6584956200072702,0.0,0.21739130434782608,0.2696629213483146,0.2948509441593052,0.4186046511627907
0.2077743818563798,0.03225806451612903,0.4278728280514855,0.06451612903225806,0.732785773332418,0.29032258064516125,0.5468650119197169,0.12903225806451613,0.6085623253489912,0.1935483870967742,0.7630256684731365,0.3870967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.49952790880040354,0.5101657466758343,0.6013977937483252,0.0,0.17391304347826086,0.21348314606741572,0.39837413832377716,0.5581395348837209
0.27627715292210653,0.0967741935483871,0.27284297771452165,0.03225806451612903,0.4278728280514855,0.06451612903225806,0.732785773332418,0.29032258064516125,0.386065541647044,0.0967741935483871,0.6853497358810366,0.22580645161290322,0.4635520350306931,0.0967741935483871,0.0,0.0,0.0,0.0,0.3611633864477368,0.49931189487667704,0.5606718857566442,0.0,0.08695652173913043,0.21348314606741572,0.5488804242910874,0.627906976744186
0.7418203626941858,0.12903225806451613,0.3357193476344696,0.0967741935483871,0.27284297771452165,0.03225806451612903,0.4278728280514855,0.06451612903225806,0.5468650119197169,0.12903225806451613,0.08213392039835016,0.03225806451612903,0.3357193476344696,0.03225806451612903,0.0,0.0,0.0,0.0,0.47795307119272146,0.5459127507517677,0.6399840268535814,0.0,0.11594202898550723,0.21348314606741572,0.8005896152602967,0.6046511627906977
0.8934412646285973,0.4193548387096774,0.7630256684731365,0.12903225806451613,0.3357193476344696,0.0967741935483871,0.27284297771452165,0.03225806451612903,0.732785773332418,0.29032258064516125,0.7102496620464908,0.3870967741935484,0.6575333294625679,0.29032258064516125,0.0,0.0,0.0,0.0,0.6972608700905025,0.5824343743057404,0.6623421550129553,0.0,0.2898550724637681,0.2584269662921348,0.6015742948298084,0.7906976744186047
0.9307554080018418,0.4193548387096774,0.9021933513173409,0.4193548387096774,0.7630256684731365,0.12903225806451613,0.3357193476344696,0.0967741935483871,0.4278728280514855,0.06451612903225806,0.7102496620464908,0.3548387096774194,0.7898448572417898,0.6129032258064516,0.0,0.0,0.0,0.0,0.9065931116706745,0.6920740906394226,0.6886897457874857,0.0,0.43478260869565216,0.38202247191011235,0.5291079691993764,0.5813953488372093
0.9180256465149678,0.29032258064516125,0.9364427378090346,0.4193548387096774,0.9021933513173409,0.4193548387096774,0.7630256684731365,0.12903225806451613,0.27284297771452165,0.03225806451612903,0.6085623253489912,0.1935483870967742,0.7630256684731365,0.3870967741935484,0.0,0.0,0.0,0.0,0.9629516640812213,0.8326168831386649,0.7255211472509787,0.7304131549583233,0.5072463768115941,0.47191011235955055,0.49738195447321215,0.48837209302325585
0.9883527668556825,0.16129032258064516,0.9247585215388137,0.29032258064516125,0.9364427378090346,0.4193548387096774,0.9021933513173409,0.4193548387096774,0.3357193476344696,0.0967741935483871,0.386065541647044,0.0967741935483871,0.6853497358810366,0.22580645161290322,0.0,0.0,0.0,0.0,0.9933087269152139,0.9735206734345446,0.7957886488428753,0.7623223134927937,0.3913043478260869,0.49438202247191015,0.5500369953485562,0.48837209302325585
0.8756370803357099,0.16129032258064516,0.9893093997756187,0.16129032258064516,0.9247585215388137,0.29032258064516125,0.9364427378090346,0.4193548387096774,0.7630256684731365,0.12903225806451613,0.5468650119197169,0.12903225806451613,0.08213392039835016,0.03225806451612903,0.0,0.0,0.0,0.0,0.975679351159871,0.9999999999999999,0.835274725463408,0.7957108213211467,0.2753623188405797,0.5056179775280899,0.4339945162052356,0.5813953488372093
0.5925647423957842,0.1935483870967742,0.8858514944799231,0.16129032258064516,0.9893093997756187,0.16129032258064516,0.9247585215388137,0.29032258064516125,0.9021933513173409,0.4193548387096774,0.732785773332418,0.29032258064516125,0.7102496620464908,0.3870967741935484,0.0,0.0,0.0,0.0,0.8715819879897563,0.9404632856903303,0.8228394029633951,0.7937987668386893,0.23188405797101447,0.42696629213483145,0.32599459799827957,0.6046511627906977
0.5530002388677605,0.16129032258064516,0.62602899741133,0.1935483870967742,0.8858514944799231,0.16129032258064516,0.9893093997756187,0.16129032258064516,0.9364427378090346,0.4193548387096774,0.4278728280514855,0.06451612903225806,0.7102496620464908,0.3548387096774194,0.0,0.0,0.0,0.0,0.7323362302369593,0.8657140117462035,0.8416911167318862,0.7816524707072959,0.23188405797101447,0.33707865168539325,0.48036970445894894,0.5581395348837209
0.4494193296101991,0.0967741935483871,0.5897140816666774,0.16129032258064516,0.62602899741133,0.1935483870967742,0.8858514944799231,0.16129032258064516,0.9247585215388137,0.29032258064516125,0.27284297771452165,0.03225806451612903,0.6085623253489912,0.1935483870967742,0.0,0.0,0.0,0.0,0.5960121943073617,0.7729873336849697,0.8675267221633777,0.7653637037483964,0.2028985507246377,0.2696629213483146,0.4397856326010795,0.5348837209302326
0.3766768544308606,0.0,0.4946406785648652,0.0967741935483871,0.5897140816666774,0.16129032258064516,0.62602899741133,0.1935483870967742,0.9893093997756187,0.16129032258064516,0.3357193476344696,0.0967741935483871,0.386065541647044,0.0967741935483871,0.0,0.0,0.0,0.0,0.5269613203219445,0.6519503920921521,0.8782610126905783,0.7497369678777835,0.11594202898550723,0.21348314606741572,0.4593360776838982,0.5116279069767442
0.5063168820042443,0.0,0.4278728280514855,0.0,0.4946406785648652,0.0967741935483871,0.5897140816666774,0.16129032258064516,0.8858514944799231,0.16129032258064516,0.7630256684731365,0.12903225806451613,0.5468650119197169,0.12903225806451613,0.0,0.0,0.0,0.0,0.5120298361039756,0.578870209651606,0.8530820256626898,0.7779423323094303,0.043478260869565216,0.15730337078651685,0.5876392203063235,0.5813953488372093
0.5307034644948632,0.0,0.5468650119197169,0.0,0.4278728280514855,0.0,0.4946406785648652,0.0967741935483871,0.62602899741133,0.1935483870967742,0.9021933513173409,0.4193548387096774,0.732785773332418,0.29032258064516125,0.0,0.0,0.0,0.0,0.5380282402193863,0.5666292504638089,0.8142997098458085,0.7693847264144762,0.0,0.0898876404494382,0.5209123659969089,0.5813953488372093
0.6268881940968326,0.0,0.5692486287852635,0.0,0.5468650119197169,0.0,0.4278728280514855,0.0,0.5897140816666774,0.16129032258064516,0.9364427378090346,0.4193548387096774,0.4278728280514855,0.06451612903225806,0.0,0.0,0.0,0.0,0.6180573323924707,0.581250019305304,0.7818115758500818,0.7661852775306887,0.0,0.033707865168539325,0.5664297787354446,0.5813953488372093
0.5925647423957842,0.0,0.6575333294625679,0.0,0.5692486287852635,0.0,0.5468650119197169,0.0,0.4946406785648652,0.0967741935483871,0.9247585215388137,0.29032258064516125,0.27284297771452165,0.03225806451612903,0.0,0.0,0.0,0.0,0.6456433641775224,0.6095752853729588,0.7470147403260632,0.7672453612219122,0.0,0.0,0.4836923406103041,0.5813953488372093
0.3766768544308606,0.0,0.62602899741133,0.0,0.6575333294625679,0.0,0.5692486287852635,0.0,0.4278728280514855,0.0,0.9893093997756187,0.16129032258064516,0.3357193476344696,0.0967741935483871,0.4635520350306931,0.0967741935483871,0.0,0.0,0.5963785715011568,0.6095752853729588,0.681617066291285,0.7697827205044065,0.0,0.0,0.36858709463166733,0.5813953488372093
0.6102938636152915,0.0,0.4278728280514855,0.0,0.62602899741133,0.0,0.6575333294625679,0.0,0.5468650119197169,0.0,0.8858514944799231,0.16129032258064516,0.7630256684731365,0.12903225806451613,0.3357193476344696,0.03225806451612903,0.0,0.0,0.5910709415374998,0.6301499975606004,0.6532477471110825,0.7755749600347835,0.0,0.0,0.6535568432215388,0.5813953488372093
0.47941280286585736,0.0,0.6423019563998617,0.0,0.4278728280514855,0.0,0.62602899741133,0.0,0.5692486287852635,0.0,0.62602899741133,0.1935483870967742,0.9021933513173409,0.4193548387096774,0.6575333294625679,0.29032258064516125,0.0,0.0,0.5548797480836273,0.6200007262066954,0.6411500438870887,0.7627923512425093,0.0,0.0,0.4224783299299822,0.5813953488372093
0.3766768544308606,0.0,0.5221706702756732,0.0,0.6423019563998617,0.0,0.4278728280514855,0.0,0.6575333294625679,0.0,0.5897140816666774,0.16129032258064516,0.9364427378090346,0.4193548387096774,0.7898448572417898,0.6129032258064516,0.0,0.0,0.5548797480836273,0.570489514975645,0.6222983301185977,0.7627923512425093,0.0,0.0,0.440321307016868,0.5813953488372093
0.3766768544308606,0.0,0.4278728280514855,0.0,0.5221706702756732,0.0,0.6423019563998617,0.0,0.62602899741133,0.0,0.4946406785648652,0.0967741935483871,0.9247585215388137,0.29032258064516125,0.7630256684731365,0.3870967741935484,0.0,0.0,0.4801582858741998,0.5277701448722508,0.6145210274921092,0.7722013912364186,0.0,0.0,0.5054521600561297,0.5813953488372093
0.9257436459481799,0.0,0.4278728280514855,0.0,0.4278728280514855,0.0,0.5221706702756732,0.0,0.4278728280514855,0.0,0.4278728280514855,0.0,0.9893093997756187,0.16129032258064516,0.6853497358810366,0.22580645161290322,0.0,0.0,0.6229154136223292,0.6364181459223259,0.673224812168908,0.8083811825351616,0.0,0.0,0.853540526901551,0.5813953488372093
0.7616618921339635,0.0,0.9318426114209437,0.0,0.4278728280514855,0.0,0.4278728280514855,0.0,0.6423019563998617,0.0,0.5468650119197169,0.0,0.8858514944799231,0.16129032258064516,0.08213392039835016,0.03225806451612903,0.0,0.0,0.7460513318773966,0.6663704831889763,0.7005251674709043,0.8094864934355505,0.0,0.0,0.4014302986055607,0.5813953488372093
0.9046635937997707,0.0,0.7812375353133258,0.0,0.9318426114209437,0.0,0.4278728280514855,0.0,0.5221706702756732,0.0,0.5692486287852635,0.0,0.62602899741133,0.1935483870967742,0.7102496620464908,0.3870967741935484,0.0,0.0,0.914925770132392,0.750518075237394,0.7405073249198323,0.8101116550592196,0.0,0.0,0.5961100354876597,0.5813953488372093
0.9380840285509576,0.0,0.912493946597685,0.0,0.7812375353133258,0.0,0.9318426114209437,0.0,0.4278728280514855,0.0,0.6575333294625679,0.0,0.5897140816666774,0.16129032258064516,0.7102496620464908,0.3548387096774194,0.0,0.0,0.9188727919503769,0.861607961177793,0.7737790025014027,0.8105199100882655,0.0,0.0,0.5266394996139577,0.5813953488372093
0.6968892119433908,0.0,0.9431694300213396,0.0,0.912493946597685,0.0,0.7812375353133258,0.0,0.4278728280514855,0.0,0.62602899741133,0.0,0.4946406785648652,0.0967741935483871,0.6085623253489912,0.1935483870967742,0.0,0.0,0.8981555103108269,0.9249708035364186,0.784932911809813,0.7982010758800985,0.0,0.0,0.3525434227192796,0.5813953488372093
0.11829082622264729,0.0,0.7217848892815135,0.0,0.9431694300213396,0.0,0.912493946597685,0.0,0.9318426114209437,0.0,0.4278728280514855,0.0,0.4278728280514855,0.0,0.386065541647044,0.0967741935483871,0.0,0.0,0.646637338581091,0.7651940037722349,0.7573074243504248,0.7497325871018501,0.0,0.0,0.13864183705633137,0.5813953488372093
0.7888318415836069,0.03225806451612903,0.19070905731617147,0.0,0.7217848892815135,0.0,0.9431694300213396,0.0,0.7812375353133258,0.0,0.6423019563998617,0.0,0.5468650119197169,0.0,0.5468650119197169,0.12903225806451613,0.0,0.0,0.5988996259586724,0.7705703272759342,0.7763959126312763,0.7448969328295941,0.014492753623188404,0.011235955056179775,0.9305507647174256,0.6046511627906977
0.7312978716325239,0.0,0.806175910297645,0.03225806451612903,0.19070905731617147,0.0,0.7217848892815135,0.0,0.912493946597685,0.0,0.5221706702756732,0.0,0.5692486287852635,0.0,0.732785773332418,0.29032258064516125,0.0,0.0,0.6099050975791436,0.7362651399015129,0.8033263463574117,0.7526253310085672,0.014492753623188404,0.011235955056179775,0.4689777166044275,0.5581395348837209
0.7710394278330706,0.12903225806451613,0.7533674308547254,0.0,0.806175910297645,0.03225806451612903,0.19070905731617147,0.0,0.9431694300213396,0.0,0.4278728280514855,0.0,0.6575333294625679,0.0,0.4278728280514855,0.06451612903225806,0.0,0.0,0.8186841164432391,0.7032107606627825,0.8454898425863788,0.7647716271399605,0.07246376811594203,0.056179775280898875,0.5306468606052476,0.6744186046511629
0.8630472026037923,0.4193548387096774,0.7898448572417898,0.12903225806451613,0.7533674308547254,0.0,0.806175910297645,0.03225806451612903,0.7217848892815135,0.0,0.4278728280514855,0.0,0.62602899741133,0.0,0.27284297771452165,0.03225806451612903,0.0,0.0,0.8424216016254542,0.736089699660098,0.8974904017777697,0.7878135704595066,0.2463768115942029,0.20224719101123595,0.5637817413599221,0.7906976744186047
0.8756370803357099,0.5483870967741935,0.8742956727634638,0.4193548387096774,0.7898448572417898,0.12903225806451613,0.7533674308547254,0.0,0.19070905731617147,0.0,0.9318426114209437,0.0,0.4278728280514855,0.0,0.3357193476344696,0.0967741935483871,0.0,0.0,0.888587917880018,0.8859515341097067,0.8921332301475574,0.8156091180873754,0.4927536231884058,0.3932584269662921,0.5134336844283763,0.6744186046511629
0.935671772030367,1.0,0.8858514944799231,0.5483870967741935,0.8742956727634638,0.4193548387096774,0.7898448572417898,0.12903225806451613,0.806175910297645,0.03225806451612903,0.7812375353133258,0.0,0.6423019563998617,0.0,0.7630256684731365,0.12903225806451613,0.0,0.0,0.9412449120275468,0.9150078623449015,0.9107375942775483,0.8395271654093583,0.8840579710144927,0.7303370786516854,0.5435119700991168,0.9069767441860466
0.8285947514905538,0.6774193548387096,0.9409553015857917,1.0,0.8858514944799231,0.5483870967741935,0.8742956727634638,0.4193548387096774,0.7533674308547254,0.0,0.912493946597685,0.0,0.5221706702756732,0.0,0.9021933513173409,0.4193548387096774,0.0,0.0,0.9302254338959367,0.9342607322476169,0.9026046512394283,0.8561217776163738,1.0,0.9662921348314606,0.43756922526166303,0.34883720930232565
0.6843217715603352,0.22580645161290322,0.842672936527488,0.6774193548387096,0.9409553015857917,1.0,0.8858514944799231,0.5483870967741935,0.7898448572417898,0.12903225806451613,0.9431694300213396,0.0,0.4278728280514855,0.0,0.9364427378090346,0.4193548387096774,0.0,0.0,0.8690340006837319,0.9171012533730271,0.8754735168790542,0.8593212265001615,0.855072463768116,1.0,0.41398834046315774,0.2558139534883721
0.6268881940968326,0.29032258064516125,0.7102496620464908,0.22580645161290322,0.842672936527488,0.6774193548387096,0.9409553015857917,1.0,0.8742956727634638,0.4193548387096774,0.7217848892815135,0.0,0.4278728280514855,0.0,0.9247585215388137,0.29032258064516125,0.0,0.0,0.7702708133199325,0.8703706832481364,0.8679893187044292,0.861233280982619,0.5362318840579711,0.9550561797752809,0.4690413617885567,0.627906976744186
0.47941280286585736,0.0,0.6575333294625679,0.29032258064516125,0.7102496620464908,0.22580645161290322,0.842672936527488,0.6774193548387096,0.8858514944799231,0.5483870967741935,0.19070905731617147,0.0,0.9318426114209437,0.0,0.9893093997756187,0.16129032258064516,0.0,0.0,0.6585863693256321,0.7919667870743287,0.9065988778444747,0.8669563863516705,0.23188405797101447,0.7640449438202247,0.41195812822510336,0.372093023255814
0.0,0.03225806451612903,0.5221706702756732,0.0,0.6575333294625679,0.29032258064516125,0.7102496620464908,0.22580645161290322,0.9409553015857917,1.0,0.806175910297645,0.03225806451612903,0.7812375353133258,0.0,0.8858514944799231,0.16129032258064516,0.0,0.0,0.43970879884716446,0.6068183329324355,0.8222604780542444,0.8329587823896468,0.14492753623188406,0.42696629213483145,0.20152188750549338,0.6046511627906977
0.0,0.0,0.08213392039835016,0.03225806451612903,0.5221706702756732,0.0,0.6575333294625679,0.29032258064516125,0.842672936527488,0.6774193548387096,0.7533674308547254,0.0,0.912493946597685,0.0,0.62602899741133,0.1935483870967742,0.0,0.0,0.23920112747396005,0.44285801914027917,0.7440733550044565,0.8062521618943909,0.014492753623188404,0.19101123595505617,0.5054521600561297,0.5581395348837209
0.78008868320034,0.5806451612903225,0.08213392039835016,0.0,0.08213392039835016,0.03225806451612903,0.5221706702756732,0.0,0.7102496620464908,0.22580645161290322,0.7898448572417898,0.12903225806451613,0.9431694300213396,0.0,0.5897140816666774,0.16129032258064516,0.0,0.0,0.3353711003202552,0.46180814265379977,0.7450408612291501,0.8287250006459631,0.2753623188405797,0.3146067415730337,1.0,1.0
0.7710394278330706,0.4193548387096774,0.7981508617890595,0.5806451612903225,0.08213392039835016,0.0,0.08213392039835016,0.03225806451612903,0.6575333294625679,0.29032258064516125,0.8742956727634638,0.4193548387096774,0.7217848892815135,0.0,0.4946406785648652,0.0967741935483871,0.0,0.0,0.5819849649097304,0.490332438124418,0.7352037982667265,0.8506937330670126,0.4492753623188406,0.3595505617977528,0.49971526142990746,0.4651162790697675
0.8134155804219121,0.5161290322580645,0.7898448572417898,0.4193548387096774,0.7981508617890595,0.5806451612903225,0.08213392039835016,0.0,0.5221706702756732,0.0,0.8858514944799231,0.5483870967741935,0.19070905731617147,0.0,0.4278728280514855,0.0,0.0,0.0,0.8421526717271416,0.5564240952547936,0.7285513516251928,0.844436280201667,0.681159420289855,0.5393258426966292,0.5323170988499685,0.6511627906976745
0.6641527454209906,0.3225806451612903,0.828740490287111,0.5161290322580645,0.7898448572417898,0.4193548387096774,0.7981508617890595,0.5806451612903225,0.08213392039835016,0.03225806451612903,0.9409553015857917,1.0,0.806175910297645,0.03225806451612903,0.5468650119197169,0.0,0.0,0.0,0.8050710276133981,0.6878450249061798,0.6995217422589378,0.8390043439652702,0.5652173913043478,0.6404494382022472,0.4108249539149448,0.4418604651162791
0.7888318415836069,0.45161290322580644,0.6917371970945873,0.3225806451612903,0.828740490287111,0.5161290322580645,0.7898448572417898,0.4193548387096774,0.08213392039835016,0.0,0.842672936527488,0.6774193548387096,0.7533674308547254,0.0,0.5692486287852635,0.0,0.0,0.0,0.8107618596992828,0.843937150812878,0.6952704683932396,0.8325517114338792,0.5797101449275363,0.797752808988764,0.5844941703060601,0.6744186046511629
0.8630472026037923,0.5806451612903225,0.806175910297645,0.45161290322580644,0.6917371970945873,0.3225806451612903,0.828740490287111,0.5161290322580645,0.7981508617890595,0.5806451612903225,0.7102496620464908,0.22580645161290322,0.7898448572417898,0.12903225806451613,0.6575333294625679,0.0,0.0,0.0,0.8266363347394465,0.8603527808282194,0.7143789983249976,0.8283716394337991,0.6086956521739131,0.797752808988764,0.5525019984573378,0.6744186046511629
0.9802854878656672,0.6774193548387096,0.8742956727634638,0.5806451612903225,0.806175910297645,0.45161290322580644,0.6917371970945873,0.3225806451612903,0.7898448572417898,0.4193548387096774,0.6575333294625679,0.29032258064516125,0.8742956727634638,0.4193548387096774,0.62602899741133,0.0,0.0,0.0,0.9277501228587616,0.9017578821772209,0.7521626686530449,0.8441587789210663,0.7681159420289856,0.8876404494382023,0.5797769669449039,0.6511627906976745
0.7418203626941858,0.06451612903225806,0.9819047180360005,0.6774193548387096,0.8742956727634638,0.5806451612903225,0.806175910297645,0.45161290322580644,0.828740490287111,0.5161290322580645,0.5221706702756732,0.0,0.8858514944799231,0.5483870967741935,0.4278728280514855,0.0,0.4635520350306931,0.0967741935483871,0.912713690128506,0.8875907946551976,0.7802181204263298,0.8788937017236759,0.5942028985507246,0.7303370786516854,0.3542739477640618,0.13953488372093026
0.8429315306419963,0.16129032258064516,0.7630256684731365,0.06451612903225806,0.9819047180360005,0.6774193548387096,0.8742956727634638,0.5806451612903225,0.6917371970945873,0.3225806451612903,0.08213392039835016,0.03225806451612903,0.9409553015857917,1.0,0.6423019563998617,0.0,0.3357193476344696,0.03225806451612903,0.9062797732336794,0.922967105778924,0.8703406188847551,0.8819074298843693,0.4057971014492754,0.6741573033707865,0.5695529613876491,0.6511627906976745
0.9883527668556825,0.3548387096774194,0.8558321798013372,0.16129032258064516,0.7630256684731365,0.06451612903225806,0.9819047180360005,0.6774193548387096,0.806175910297645,0.45161290322580644,0.08213392039835016,0.0,0.842672936527488,0.6774193548387096,0.5221706702756732,0.0,0.6575333294625679,0.29032258064516125,0.9088600600213999,0.9624478211187966,0.9760109105625284,0.8962271716437348,0.2608695652173913,0.6404494382022472,0.5976439323510447,0.7209302325581396
0.7088744942142847,0.22580645161290322,0.9893093997756187,0.3548387096774194,0.8558321798013372,0.16129032258064516,0.7630256684731365,0.06451612903225806,0.8742956727634638,0.5806451612903225,0.7981508617890595,0.5806451612903225,0.7102496620464908,0.22580645161290322,0.4278728280514855,0.0,0.7898448572417898,0.6129032258064516,0.8983224562948053,0.9319405006219463,0.9683970055135315,0.8927641533840113,0.3333333333333333,0.5168539325842696,0.32827310461974757,0.48837209302325585
0.3311285033875518,0.0,0.732785773332418,0.22580645161290322,0.9893093997756187,0.3548387096774194,0.8558321798013372,0.16129032258064516,0.9819047180360005,0.6774193548387096,0.7898448572417898,0.4193548387096774,0.6575333294625679,0.29032258064516125,0.4278728280514855,0.0,0.7630256684731365,0.3870967741935484,0.7346243133677525,0.8034868956673713,0.9213636817274458,0.863132590043653,0.2608695652173913,0.2808988764044944,0.2659749469726001,0.4186046511627907
0.5925647423957842,0.0,0.386065541647044,0.0,0.732785773332418,0.22580645161290322,0.9893093997756187,0.3548387096774194,0.7630256684731365,0.06451612903225806,0.828740490287111,0.5161290322580645,0.5221706702756732,0.0,0.9318426114209437,0.0,0.6853497358810366,0.22580645161290322,0.608033103182038,0.773952556600721,0.897751290227044,0.8473634961503016,0.10144927536231885,0.2584269662921348,0.6711932226672972,0.5813953488372093
0.6711128766812299,0.0,0.62602899741133,0.0,0.386065541647044,0.0,0.732785773332418,0.22580645161290322,0.8558321798013372,0.16129032258064516,0.6917371970945873,0.3225806451612903,0.08213392039835016,0.03225806451612903,0.7812375353133258,0.0,0.08213392039835016,0.03225806451612903,0.5959552014602696,0.7399534993196125,0.898495436573419,0.832625729502233,0.0,0.20224719101123595,0.5552488190502354,0.5813953488372093
0.6711128766812299,0.0,0.6981256654879361,0.0,0.62602899741133,0.0,0.386065541647044,0.0,0.9893093997756187,0.3548387096774194,0.806175910297645,0.45161290322580644,0.08213392039835016,0.0,0.912493946597685,0.0,0.7102496620464908,0.3870967741935484,0.7046978379213158,0.6771788415670459,0.8859094472643445,0.8238528960687653,0.0,0.07865168539325842,0.5054521600561297,0.5813953488372093
